time,emotionIntensity.anger,emotionIntensity.comments,emotionIntensity.fear,emotionIntensity.joy,emotionIntensity.sad,emotionIntensity.user,emotionIntensity.user association
2018-10-13T00:00:00.000Z,0.484,"in general we try to avoid cleaning up for the sake of cleaning up, it has many disadvantages:  - it often prevent from backporting patches, as now there are conflicts.  - it screw up git blame, and git bisect to find the root cause of a bug or the reason for change.  - it often may look like the same code but there may be some subtle behavior changes that are hard to track down. especially since that both do some purely stylistic change and some code refactor i'm a bit worried. there is also some stylistic changes that are both incoherent with the rest of the codebase (and against pep8, but we only partially follow that.)i'll try to review the code inline.   this mostly looks good, but as i said above we try to avoid stylistic fixes for the sake of stylistic fixes, and try to get changes separately as otherwise you have these tiny semantic issues that crop up, and make increase the risk of introducing a bug.   actually for `z=5` the second number in the tuple has changed. it's the `line number` (afaict). so why 4 instead of 1... ?  it may be that when we request `unique` we only request uniq wrt the 3rd column and sqlite is happy to change it's internal behavior and uniquify before sorting, thus returning the second iteration of `z=5` ?  that looks good to me.  > keep in mind that this could break the input hooks for ui toolkits which ipython has right now. (did you test that?)no i did not test, and this likely also bypass the pre and post execute hooks.this was mostly an experiment to see how much change was needed, and think about what internal api to deprecate. as we just released 7.0 i doubt i want to merge this in the 7.x branch.  > are there any news on this issue? was there any pull request already made?i don't believe any pull request was made. feel free to take it.   you can actually move that out of the for loop if you really want.   that seem more uniform, though that will conflict will already existing pr it would be better to do as separate changes. i'll see which pr is easier to apply first.   that's typically a change that's generally considered good, though this function is relatively simple, and that will make any further backport or history digging around this file more difficult. i dont' think it is really necessary.   i dont' think a space is needed here.   seem ok, here but not strictly equivalent. what if term_title is false-ish ? like empty string,  none, or empty list in a subclass ? does `toggle_set_term_title` allow non boolean values ?   that seem strait forward here, but actually the semantics are different, and i even believe some other branches in the code are wrong, in particular:```style_overrides = _style_overrides_linux``` and ```style_overrides = _style_overrides_light_bg```indeed, later on we do `style_overrides.update(self.highlighting_style_overrides)`, so if you assign something to `style_override` instead of using `update(...)` you will mutate the original. `_style_overrides_light_bg`, `_style_overrides_linux` and with your patch `_style_overrides_windows` which is surprising. so yes to deport them as global variable, but we need to be sure of what update() vs  assing will do.",0.125,0,0,Carreau,Member
2018-10-14T00:00:00.000Z,0,"i missed that.  but i don't really know anything about sql so i don't know why it might be happening.  i have confirmed the problem still occurs with sqlite 3.25.2, the latest version.  i don't know how serious the bug is so i would defer to your judgement.  of course a real fix is preferable, but if you think the problem is minor enough we can go with a known fail for the time being.",0.188,0,0.438,toddrme2178,Other
2018-10-15T00:00:00.000Z,0,"@lucianamarques whenever i start coding in a new area, i try to find examples in the current code. if you are on a unix-based system you could use `grep` to search the codebase for examples of ""skip_if"" and, by analogy, apply to the current problem.",0.266,0,0,dsblank,Other
2018-10-16T00:00:00.000Z,0.351,"please remove this behavior of overriding the settings in matplotlibrc. i understand that the (ugly) matplotlib defaults cause problems out of the box. however, i think the current behavior is extremely confusing for new users trying to change these defaults. for users who do not understand that `%matplotlib inline` is actually using an element of ipython (not matplotlib, not jupyter), the path to solving this problem can be long. it took me quite a while the first time. these default settings also seem to produce figures that are too small for modern monitors. a dpi of 72 times a 4.0"" height produces a figure less than 300 pixels high, which is a quarter the height of a 1920 x 1200 monitor, but figures rendered with these defaults always seem significantly smaller than this.i remember that in past years a line like`c.inlinebackend.rc` = {'dpi': 72, etc.}`appeared by default in one of the ipython config files. however, the current files created by `ipython profile create` make no mention of the inline backend. searching the ipython help for ""inlinebackend"" (no space) returns no results. the top results of googling ""c.inlinebackend.rc"" are threads of people discussing this issue, e.g. [here](https://stackoverflow.com/questions/35939989/matplotlib-configuration-for-inline-backend-in-jupyter-notebook).possible compromise: overwrite rc settings only if the current matplotlibrc file is not in the config directory, using `mpl.matplotlib_fname().startswith(mpl.get_configdir())` or similar. this would avoid problems for totally new users but would allow people to use matplotlibrc without having to learn about ipython config and insert a mysterious line into a file that does not exist in a fresh install.thanks for your time.",0.167,0.288,0.121,danielflanigan,Other
2018-10-17T00:00:00.000Z,0,"solving this is *almost* straightforward, but i think the interaction with `use_jedi` may cause some headaches. i see three reasonable ways to solve this:1. maintain two separate lists for the `use_jedi` and `not use_jedi` cases:```python    _matchers = {}    @property    def matchers(self):        """"""all active matcher routines for completion""""""        if self.use_jedi:            return self._matchers.setdefault('jedi', [                self.file_matches,                self.magic_matches,                self.dict_key_matches,            ])        else:            return self._matchers.setdefault('default', [                self.python_matches,                self.file_matches,                self.magic_matches,                self.python_func_kw_matches,                self.dict_key_matches,            ])```this will fix the issue as reported by making the lists persistent and mutable, *but* it means that if you use `set_custom_completer`, then change the value of `self.completer.use_jedi`, your custom completers will be wiped out.2. make custom completers always come before the default completers and use a separate `custom_matchers` attribute. in this, you'd set `custom_matchers` in the `ipcompleter` constructor to `[]`, then `matchers` becomes:```python    @property    def matchers(self):        """"""all active matcher routines for completion""""""        if self.use_jedi:            return [*self.custom_matchers,                self.file_matches,                self.magic_matches,                self.dict_key_matches,            ]        else:            return [*self.custom_matchers,                self.python_matches,                self.file_matches,                self.magic_matches,                self.python_func_kw_matches,                self.dict_key_matches,            ]```an alternate version of this is to allow custom matches to come either before or after the other matchers, but never be interpolated between them.3. change `use_jedi` to be a property that dynamically inserts or removes the python matchers when toggled. this would be somewhat complicated to implement, but once done the worst side effect would be that order would not be preserved if you inserted a custom matcher between one of the non-jedi matchers and one of the jedi-matchers, then turned jedi on and off again.",0,0,0,pganssle,Other
2018-10-18T00:00:00.000Z,0,has any pull request been made on this? i'd like ti give it a try!,0,0,0,LucianaMarques,Other
2018-10-20T00:00:00.000Z,0,closed by #11402,0,0,0,Carreau,Member
2018-10-22T00:00:00.000Z,0,i think adding `self.custom_matchers` to the front of the list makes the most sense to me. thanks for digging into this!,0,0,0,minrk,Member
2018-10-24T00:00:00.000Z,0,"@carreau trying to reproduce this. can you provide an example? i'm on macos 10.14 using python 3.6 and a fresh pull of ipython (running in a virtualenv).```(ipython) $ bin/ipythonpython 3.6.5 (default, apr 25 2018, 14:23:58)type 'copyright', 'credits' or 'license' for more informationipython 7.1.0.dev -- an enhanced interactive python. type '?' for help.in [1]: raise---------------------------------------------------------------------------runtimeerror                              traceback (most recent call last)<ipython-input-1-9c9a2cba73bf> in <module>----> 1 raiseruntimeerror: no active exception to reraisein [2]: raise valueerror('\v')---------------------------------------------------------------------------valueerror                                traceback (most recent call last)<ipython-input-2-47eaec54718e> in <module>----> 1 raise valueerror('\v')valueerror:in [3]:```note: the above is colored properly.  ahh, understood. i'll take a look.",0.203,0,0,mrecachinas,Other
2018-10-25T00:00:00.000Z,0.917,"i could have a related issue.attempts at timing set intersection operations (that work perfectly well otherwise) fail:```{python}in [34]: %timeit s & {2}---------------------------------------------------------------------------typeerror                                 traceback (most recent call last)<ipython-input-34-c6066eb98afc> in <module>()----> 1 get_ipython().run_line_magic('timeit', 's & {2}')~/.local/lib/python3.6/site-packages/ipython/core/interactiveshell.py in run_line_magic(self, magic_name, line, _stack_depth)   2093                 kwargs['local_ns'] = sys._getframe(stack_depth).f_locals   2094             with self.builtin_trap:-> 2095                 result = fn(*args,**kwargs)   2096             return result   2097 <decorator-gen-61> in timeit(self, line, cell, local_ns)~/.local/lib/python3.6/site-packages/ipython/core/magic.py in <lambda>(f, *a, **k)    185     # but it's overkill for just that one bit of state.    186     def magic_deco(arg):--> 187         call = lambda f, *a, **k: f(*a, **k)    188     189         if callable(arg):~/.local/lib/python3.6/site-packages/ipython/core/magics/execution.py in timeit(self, line, cell, local_ns)   1096             for index in range(0, 10):   1097                 number = 10 ** index-> 1098                 time_number = timer.timeit(number)   1099                 if time_number >= 0.2:   1100                     break~/.local/lib/python3.6/site-packages/ipython/core/magics/execution.py in timeit(self, number)    158         gc.disable()    159         try:--> 160             timing = self.inner(it, self.timer)    161         finally:    162             if gcold:<magic-timeit> in inner(_it, _timer)typeerror: unsupported operand type(s) for &: 'set' and 'int'```and:```{python}in [40]: %timeit s.intersection({2})---------------------------------------------------------------------------typeerror                                 traceback (most recent call last)<ipython-input-40-d2cf5cc5314f> in <module>()----> 1 get_ipython().run_line_magic('timeit', 's.intersection({2})')~/.local/lib/python3.6/site-packages/ipython/core/interactiveshell.py in run_line_magic(self, magic_name, line, _stack_depth)   2093                 kwargs['local_ns'] = sys._getframe(stack_depth).f_locals   2094             with self.builtin_trap:-> 2095                 result = fn(*args,**kwargs)   2096             return result   2097 <decorator-gen-61> in timeit(self, line, cell, local_ns)~/.local/lib/python3.6/site-packages/ipython/core/magic.py in <lambda>(f, *a, **k)    185     # but it's overkill for just that one bit of state.    186     def magic_deco(arg):--> 187         call = lambda f, *a, **k: f(*a, **k)    188     189         if callable(arg):~/.local/lib/python3.6/site-packages/ipython/core/magics/execution.py in timeit(self, line, cell, local_ns)   1096             for index in range(0, 10):   1097                 number = 10 ** index-> 1098                 time_number = timer.timeit(number)   1099                 if time_number >= 0.2:   1100                     break~/.local/lib/python3.6/site-packages/ipython/core/magics/execution.py in timeit(self, number)    158         gc.disable()    159         try:--> 160             timing = self.inner(it, self.timer)    161         finally:    162             if gcold:<magic-timeit> in inner(_it, _timer)typeerror: 'int' object is not iterable```doubling the braces bypasses the issue:```{python}in [44]: %timeit s.intersection({{2}})242 ns Â± 23.2 ns per loop (mean Â± std. dev. of 7 runs, 1000000 loops each)in [45]: %timeit s & {{2}}174 ns Â± 22.5 ns per loop (mean Â± std. dev. of 7 runs, 1000000 loops each)```",0.558,0,0,blaiseli,Other
